,Stop Point_x,Activity at Point,Probability at Point,Stop Point Latitude,Stop Point Longitude,UUID,Time Spent at Stop Point_x,Time Spent at Stop Point (minutes),geometry,start_time,end_time,traj_id,duration_s,uuid,Latitude,Longitude,Min gpsacc,Mean gpsacc,Median gpsacc,Max gpsacc,Number of Lost,Stop Point_y,POI Point,POI Name,POI Type,Time Spent at Stop Point_y,transit_station
133,POINT (114.27054050000001 22.3175765),Daily Transport,77.83884564335185,22.3175765,114.27054050000001,323781,3478,57.96666666666667,POINT (114.27054050000001 22.3175765),5/10/2023 15:33,5/10/2023 16:31,5/10/2023,3478,323781,22.3175765,114.27054050000001,35,35.666666666666664,35,39,0,POINT (114.27054050000001 22.3175765),POINT (114.270821 22.317443),Tseung Kwan O Hospital; Hang Hau Road,"['transit_station', 'point_of_interest', 'establishment']",3478,TRUE
134,POINT (114.27054050000001 22.3175765),Daily Transport,77.83884564335185,22.3175765,114.27054050000001,323781,3478,57.96666666666667,POINT (114.27054050000001 22.3175765),5/10/2023 15:33,5/10/2023 16:31,5/10/2023,3478,323781,22.3175765,114.27054050000001,35,35.666666666666664,35,39,0,POINT (114.27054050000001 22.3175765),POINT (114.270812 22.317247),Tseung Kwan O Hospital,"['transit_station', 'point_of_interest', 'establishment']",3478,TRUE
135,POINT (114.2599535 22.324559999999998),Daily Transport,52.071620681005506,22.324559999999998,114.2599535,323781,7064,117.73333333333333,POINT (114.2599535 22.324559999999998),6/7/2023 3:57,6/7/2023 5:55,6/7/2023,7064,323781,22.324559999999998,114.2599535,40,40,40,40,0,POINT (114.2599535 22.324559999999998),POINT (114.2594198 22.3248292),Tseung Kwan O Jockey Club Clinic,"['transit_station', 'point_of_interest', 'establishment']",7064,TRUE
136,POINT (114.2599535 22.324559999999998),Daily Transport,52.071620681005506,22.324559999999998,114.2599535,323781,7064,117.73333333333333,POINT (114.2599535 22.324559999999998),6/7/2023 3:57,6/7/2023 5:55,6/7/2023,7064,323781,22.324559999999998,114.2599535,40,40,40,40,0,POINT (114.2599535 22.324559999999998),POINT (114.259571 22.324083),Yan Ming Court,"['transit_station', 'point_of_interest', 'establishment']",7064,TRUE
137,POINT (114.2599535 22.324559999999998),Daily Transport,52.071620681005506,22.324559999999998,114.2599535,323781,7064,117.73333333333333,POINT (114.2599535 22.324559999999998),6/7/2023 3:57,6/7/2023 5:55,6/7/2023,7064,323781,22.324559999999998,114.2599535,40,40,40,40,0,POINT (114.2599535 22.324559999999998),POINT (114.25932 22.32487),Tseung Kwan O Jockey Club Clinic; Po Lam Road North,"['transit_station', 'point_of_interest', 'establishment']",7064,TRUE
138,POINT (114.2599535 22.324559999999998),Daily Transport,52.071620681005506,22.324559999999998,114.2599535,323781,7064,117.73333333333333,POINT (114.2599535 22.324559999999998),6/7/2023 3:57,6/7/2023 5:55,6/7/2023,7064,323781,22.324559999999998,114.2599535,40,40,40,40,0,POINT (114.2599535 22.324559999999998),POINT (114.259091 22.324837),Yan Ming Court,"['transit_station', 'point_of_interest', 'establishment']",7064,TRUE
139,POINT (114.15855 22.3406935),Daily Transport,91.82750454793236,22.3406935,114.15855,323781,5071,84.51666666666667,POINT (114.15855 22.3406935),6/16/2023 10:59,6/16/2023 12:23,6/16/2023,5071,323781,22.3406935,114.15855,38,38,38,38,0,POINT (114.15855 22.3406935),POINT (114.158628 22.340731),Cheung Sha Wan Jockey Club Clinic; Kwong Lee Road,"['transit_station', 'point_of_interest', 'establishment']",5071,TRUE
140,POINT (114.15855 22.3406935),Daily Transport,91.82750454793236,22.3406935,114.15855,323781,5071,84.51666666666667,POINT (114.15855 22.3406935),6/16/2023 10:59,6/16/2023 12:23,6/16/2023,5071,323781,22.3406935,114.15855,38,38,38,38,0,POINT (114.15855 22.3406935),POINT (114.158696 22.340876),So Uk Estate Bus Terminus,"['transit_station', 'point_of_interest', 'establishment']",5071,TRUE
141,POINT (114.2358222 22.4213833),Daily Transport,69.03624245643142,22.4213833,114.2358222,332653,9318,155.3,POINT (114.2358222 22.4213833),5/21/2023 9:57,5/21/2023 12:33,5/21/2023,9318,332653,22.4213833,114.2358222,6.699999809,25.507927995791537,16.43549919,248.7799988,0,POINT (114.2358222 22.4213833),POINT (114.235901 22.421619),马鞍山,"['transit_station', 'point_of_interest', 'establishment']",9318,TRUE
142,POINT (114.2641949 22.3190664),Daily Transport,98.94566652189616,22.3190664,114.2641949,333424,2340,39,POINT (114.2641949 22.3190664),3/19/2023 8:25,3/19/2023 9:04,3/19/2023,2340,333424,22.3190664,114.2641949,8.576000214,15.87001455002937,16.01600075,24.84700012,0,POINT (114.2641949 22.3190664),POINT (114.264277 22.31927),厚德邨德富樓,"['transit_station', 'point_of_interest', 'establishment']",2340,TRUE
143,POINT (114.2641949 22.3190664),Daily Transport,98.94566652189616,22.3190664,114.2641949,333424,2340,39,POINT (114.2641949 22.3190664),3/19/2023 8:25,3/19/2023 9:04,3/19/2023,2340,333424,22.3190664,114.2641949,8.576000214,15.87001455002937,16.01600075,24.84700012,0,POINT (114.2641949 22.3190664),POINT (114.264333 22.319116),Hau Tak Estate Tak Fu House,"['transit_station', 'point_of_interest', 'establishment']",2340,TRUE
144,POINT (114.2641949 22.3190664),Daily Transport,98.94566652189616,22.3190664,114.2641949,333424,2340,39,POINT (114.2641949 22.3190664),3/19/2023 8:25,3/19/2023 9:04,3/19/2023,2340,333424,22.3190664,114.2641949,8.576000214,15.87001455002937,16.01600075,24.84700012,0,POINT (114.2641949 22.3190664),POINT (114.26406 22.3192),Hau Tak Estate; Po Ning Road,"['transit_station', 'point_of_interest', 'establishment']",2340,TRUE
145,POINT (114.2641949 22.3190664),Daily Transport,98.94566652189616,22.3190664,114.2641949,333424,2340,39,POINT (114.2641949 22.3190664),3/19/2023 8:25,3/19/2023 9:04,3/19/2023,2340,333424,22.3190664,114.2641949,8.576000214,15.87001455002937,16.01600075,24.84700012,0,POINT (114.2641949 22.3190664),POINT (114.26396 22.319172),Hau Tak Estate,"['transit_station', 'point_of_interest', 'establishment']",2340,TRUE
146,POINT (114.2641949 22.3190664),Daily Transport,98.94566652189616,22.3190664,114.2641949,333424,2340,39,POINT (114.2641949 22.3190664),3/19/2023 8:25,3/19/2023 9:04,3/19/2023,2340,333424,22.3190664,114.2641949,8.576000214,15.87001455002937,16.01600075,24.84700012,0,POINT (114.2641949 22.3190664),POINT (114.26421 22.31936),Hau Tak Estate; Po Ning Road,"['transit_station', 'point_of_interest', 'establishment']",2340,TRUE
147,POINT (114.2641949 22.3190664),Daily Transport,98.94566652189616,22.3190664,114.2641949,333424,2340,39,POINT (114.2641949 22.3190664),3/19/2023 8:25,3/19/2023 9:04,3/19/2023,2340,333424,22.3190664,114.2641949,8.576000214,15.87001455002937,16.01600075,24.84700012,0,POINT (114.2641949 22.3190664),POINT (114.264164 22.319398),Hau Tak Estate,"['transit_station', 'point_of_interest', 'establishment']",2340,TRUE
148,POINT (114.2641949 22.3190664),Daily Transport,98.94566652189616,22.3190664,114.2641949,333424,2340,39,POINT (114.2641949 22.3190664),3/19/2023 8:25,3/19/2023 9:04,3/19/2023,2340,333424,22.3190664,114.2641949,8.576000214,15.87001455002937,16.01600075,24.84700012,0,POINT (114.2641949 22.3190664),POINT (114.264221 22.319424),Hau Tak Estate Tak Fu House,"['transit_station', 'point_of_interest', 'establishment']",2340,TRUE
149,POINT (114.012085 22.295804),Daily Transport,78.47593042034191,22.295804,114.012085,333445,4023.0000000000005,67.05000000000001,POINT (114.012085 22.295804),1/10/2023 11:25,1/10/2023 12:32,1/10/2023,4023.0000000000005,333445,22.295804,114.012085,35,37.77862234472139,35.01209698,42.54831647,0,POINT (114.012085 22.295804),POINT (114.012008 22.295537),Woodgreen Court,"['transit_station', 'point_of_interest', 'establishment']",4023.0000000000005,TRUE
150,POINT (114.012085 22.295804),Daily Transport,78.47593042034191,22.295804,114.012085,333445,4023.0000000000005,67.05000000000001,POINT (114.012085 22.295804),1/10/2023 11:25,1/10/2023 12:32,1/10/2023,4023.0000000000005,333445,22.295804,114.012085,35,37.77862234472139,35.01209698,42.54831647,0,POINT (114.012085 22.295804),POINT (114.013278 22.2955665),寶峰徑11號,"['transit_station', 'point_of_interest', 'establishment']",4023.0000000000005,TRUE
151,POINT (114.012085 22.295804),Daily Transport,78.47593042034191,22.295804,114.012085,333445,4023.0000000000005,67.05000000000001,POINT (114.012085 22.295804),1/10/2023 11:25,1/10/2023 12:32,1/10/2023,4023.0000000000005,333445,22.295804,114.012085,35,37.77862234472139,35.01209698,42.54831647,0,POINT (114.012085 22.295804),POINT (114.01318 22.295583),No.11; Parkvale Drive (Opposite),"['transit_station', 'point_of_interest', 'establishment']",4023.0000000000005,TRUE
152,POINT (114.012085 22.295804),Daily Transport,78.47593042034191,22.295804,114.012085,333445,4023.0000000000005,67.05000000000001,POINT (114.012085 22.295804),1/10/2023 11:25,1/10/2023 12:32,1/10/2023,4023.0000000000005,333445,22.295804,114.012085,35,37.77862234472139,35.01209698,42.54831647,0,POINT (114.012085 22.295804),POINT (114.013376 22.29555),Parkvale Drive Door No. 11,"['transit_station', 'point_of_interest', 'establishment']",4023.0000000000005,TRUE
153,POINT (114.012085 22.295804),Daily Transport,78.47593042034191,22.295804,114.012085,333445,4023.0000000000005,67.05000000000001,POINT (114.012085 22.295804),1/10/2023 11:25,1/10/2023 12:32,1/10/2023,4023.0000000000005,333445,22.295804,114.012085,35,37.77862234472139,35.01209698,42.54831647,0,POINT (114.012085 22.295804),POINT (114.012179 22.297165),Middle Lane Door No. 9,"['transit_station', 'point_of_interest', 'establishment']",4023.0000000000005,TRUE
154,POINT (114.012085 22.295804),Daily Transport,78.47593042034191,22.295804,114.012085,333445,4023.0000000000005,67.05000000000001,POINT (114.012085 22.295804),1/10/2023 11:25,1/10/2023 12:32,1/10/2023,4023.0000000000005,333445,22.295804,114.012085,35,37.77862234472139,35.01209698,42.54831647,0,POINT (114.012085 22.295804),POINT (114.013026 22.294642),No.1; Parkvale Drive (Opposite),"['transit_station', 'point_of_interest', 'establishment']",4023.0000000000005,TRUE
155,POINT (114.150345 22.49794),Daily Transport,53.494741874562315,22.49794,114.150345,333484,5389,89.81666666666666,POINT (114.150345 22.49794),7/30/2023 5:43,7/30/2023 7:13,7/30/2023,5389,333484,22.49794,114.150345,2000,2000,2000,2000,0,POINT (114.150345 22.49794),POINT (114.151294 22.497849),Lo Wai,"['transit_station', 'point_of_interest', 'establishment']",5389,TRUE
156,POINT (114.150345 22.49794),Daily Transport,53.494741874562315,22.49794,114.150345,333484,5389,89.81666666666666,POINT (114.150345 22.49794),7/30/2023 5:43,7/30/2023 7:13,7/30/2023,5389,333484,22.49794,114.150345,2000,2000,2000,2000,0,POINT (114.150345 22.49794),POINT (114.149892 22.499174),Ma Wat Wai,"['transit_station', 'point_of_interest', 'establishment']",5389,TRUE
157,POINT (114.1487275 22.499060999999998),Daily Transport,33.75938459562144,22.499060999999998,114.1487275,333484,11846,197.43333333333334,POINT (114.1487275 22.499060999999998),4/15/2023 13:39,4/15/2023 16:57,4/15/2023,11846,333484,22.499060999999998,114.1487275,1414,1414,1414,1414,0,POINT (114.1487275 22.499060999999998),POINT (114.149892 22.499174),Ma Wat Wai,"['transit_station', 'point_of_interest', 'establishment']",11846,TRUE
158,POINT (114.149563 22.499821),Daily Transport,68.83414372936421,22.499821,114.149563,333484,2601,43.35,POINT (114.149563 22.499821),4/13/2023 11:28,4/13/2023 12:11,4/13/2023,2601,333484,22.499821,114.149563,16.72112053,21.20319745329727,21.275312643489748,25.73853511,0,POINT (114.149563 22.499821),POINT (114.149892 22.499174),Ma Wat Wai,"['transit_station', 'point_of_interest', 'establishment']",2601,TRUE
159,POINT (114.22074925000001 22.31785355),Daily Transport,98.05296138082032,22.31785355,114.22074925000001,333789,36004,600.0666666666667,POINT (114.22074925000001 22.31785355),4/26/2023 13:00,4/26/2023 23:01,4/26/2023,36004,333789,22.31785355,114.22074925000001,5.360000134,18.20712774357897,17.122499465942397,29.47299957,0,POINT (114.22074925000001 22.31785355),POINT (114.2215005 22.3177745),樂意園,"['transit_station', 'point_of_interest', 'establishment']",36004,TRUE
160,POINT (114.22074925000001 22.31785355),Daily Transport,98.05296138082032,22.31785355,114.22074925000001,333789,36004,600.0666666666667,POINT (114.22074925000001 22.31785355),4/26/2023 13:00,4/26/2023 23:01,4/26/2023,36004,333789,22.31785355,114.22074925000001,5.360000134,18.20712774357897,17.122499465942397,29.47299957,0,POINT (114.22074925000001 22.31785355),POINT (114.220616 22.316808),凱德大廈,"['transit_station', 'point_of_interest', 'establishment']",36004,TRUE
161,POINT (114.22074925000001 22.31785355),Daily Transport,98.05296138082032,22.31785355,114.22074925000001,333789,36004,600.0666666666667,POINT (114.22074925000001 22.31785355),4/26/2023 13:00,4/26/2023 23:01,4/26/2023,36004,333789,22.31785355,114.22074925000001,5.360000134,18.20712774357897,17.122499465942397,29.47299957,0,POINT (114.22074925000001 22.31785355),POINT (114.2217525 22.3183775),觀塘廣蔭老人院,"['transit_station', 'point_of_interest', 'establishment']",36004,TRUE
162,POINT (114.22074925000001 22.31785355),Daily Transport,98.05296138082032,22.31785355,114.22074925000001,333789,36004,600.0666666666667,POINT (114.22074925000001 22.31785355),4/26/2023 13:00,4/26/2023 23:01,4/26/2023,36004,333789,22.31785355,114.22074925000001,5.360000134,18.20712774357897,17.122499465942397,29.47299957,0,POINT (114.22074925000001 22.31785355),POINT (114.220721 22.317943),Hong Lee Court Block 1,"['transit_station', 'point_of_interest', 'establishment']",36004,TRUE
163,POINT (114.22074925000001 22.31785355),Daily Transport,98.05296138082032,22.31785355,114.22074925000001,333789,36004,600.0666666666667,POINT (114.22074925000001 22.31785355),4/26/2023 13:00,4/26/2023 23:01,4/26/2023,36004,333789,22.31785355,114.22074925000001,5.360000134,18.20712774357897,17.122499465942397,29.47299957,0,POINT (114.22074925000001 22.31785355),POINT (114.221415 22.317812),Joyful Villas,"['transit_station', 'point_of_interest', 'establishment']",36004,TRUE
